,Pas de procédure,"59,00 €",VIDEOPROJECTEUR LALLIER B,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,CIPA,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"445,00 €",VIDEOPROJECTEUR LALLIER B,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,CIPA,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"330,60 €",MACHINE DECOUPE DE FORME - LALLIER 2,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,IFP,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"119,00 €",VIDEOPROJECTEUR-RADIO CD LALLIER A,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,DARTY FRESNES,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"449,00 €",VIDEOPROJECTEUR-RADIO CD LALLIER A,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,DARTY FRESNES,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"99,80 €",Postes CD,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,DARTY,ACTION SOCIALE 3EME AGE HANDICAP
,Pas de procédure,"357,00 €",RADIO CD - LES GARENNES,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,DARTY FRESNES,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"149,00 €",appareil photo pour la crèche ,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,DARTY FRESNES,NUMERIQUE
,Pas de procédure,"99,99 €",TREPIED APPAREIL PHOTO - LALLIER B,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,DARTY FRESNES,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"419,00 €",VIDEOPROJECTEUR JP B,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,DARTY FRESNES,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"798,00 €",2 VIDEOPROJECTEURS CENTRE ELEMENTAIRE,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,DARTY FRESNES,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"1 110,10 €",SONO PORTATIVE,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,CASAL SPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"538,80 €",VIDEOPROJECTEUR VALLEE ELEMENTAIRE,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,MANUTAN COLLECTIVITES,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"130,55 €",TABLE PROJECTION - LALLIER A,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,MANUTAN COLLECTIVITES,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"127,25 €",APPAREIL PHOTO BLONDEAUX MATER,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,MANUTAN COLLECTIVITES,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"58,49 €",TV-MINICHAINE LES GARENNES,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,MANUTAN COLLECTIVITES,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"203,80 €",TV-MINICHAINE LES GARENNES,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,MANUTAN COLLECTIVITES,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"480,80 €",TV-MINICHAINE LES GARENNES,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,MANUTAN COLLECTIVITES,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"358,34 €",3 RADIO CD CENTRE ELEMENTAIRE,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,MANUTAN COLLECTIVITES,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"358,80 €",VIDEOPROJECTEUR JP A,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,MANUTAN COLLECTIVITES,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"753,48 €",PINCE PHOTO,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,BERGER LEVRAULT,RESSOURCES HUMAINES
V20160,Pas de procédure,"6 243,12 €",CONSOLE NUMERIQUE DEVIS DU 31/05/2016,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,AUDIOLIVE,AFFAIRES CULTURELLES
,Pas de procédure,"2 520,00 €",ACHAT AMPLIFICATEUR PROCESSEUR,"Equipement audiovisuel (TV, Appareil photo, vidéoprojecteur, caméscope, lecteur CD, …)",Fournitures,AUDIOLIVE,AFFAIRES CULTURELLES
,Pas de procédure,"3 753,60 €",Réparation  fuite distrib eau/E.Bldx Mat,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,SADE,ESPACE PUBLIC
1432AO,Appel d'offre,"10 753,87 €",alim électrique création classe/E.Centre,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"5 172,59 €",Travaux électriques divers/E. VAR Prim,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"939,29 €",Trvx élec réagencement bureaux/HDV,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"2 046,65 €",RELAMPING /GYMNASE VAR,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"1 741,80 €",Remplacement éclairage/Cuisine Centrale,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"9 007,76 €",Remplt éclairage Pose rideau air Cuis.Ce,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"804,67 €",Trvx création ali pompe relevage/C Centr,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"1 623,32 €",Création prise TV et électricité/Atelie,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"5 804,28 €",Trvx élec suite déplct cloison/CTM,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"1 515,28 €",Travaux coffret électrique ext/E.VAR Mat,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"1 211,11 €",Travaux déplacement câblage/E.VAR mat,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"18 857,57 €",Trvx modif instal élec/Stade L'Hayette,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"769,87 €",Travaux créa ligne tél/E.centre,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"3 973,38 €",Pose alimentat. électriq.ascens. GS CENT,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"1 537,62 €",Trvx créa alim élect/E.JP Mater,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"7 197,94 €",Trvx réfection réseau infor/E.VAR Mat,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"11 906,69 €",Réfection élecsuite travaux/E.VAR Mat,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"3 948,38 €",Trvx supplémentaire élec/E.VAR Mat,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"17 230,98 €",Trvx modif électrique bureaux/CTM,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"2 112,07 €",Trvx remplt modif élec/Gym JP,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"3 239,71 €",Trvx créa ali élect onduleur/HDV,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
1432AO,Appel d'offre,"4 383,53 €",Trvx complt électrique/E.VAR Mater,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,ETEM,PATRIMOINE BATI
,Pas de procédure,"3 194,10 €",Acquisition groupe électrogène/CTM,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,CROSNIER CEPME,PATRIMOINE BATI
1432AO,Appel d'offre,"1 642,87 €",Trvx rplt cloches siphon /Stade E. Gerar,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,UNION TECHNIQUE DU BATIMENT (UTB),PATRIMOINE BATI
16VD60,Pas de procédure,"5 395,20 €",Achat Console Lumières,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,AVAB TRANSTECHNIK FRANCE,AFFAIRES CULTURELLES
,Pas de procédure,"1 170,40 €",Télécommande pour console lumières,"Equipement de fournitures électriques (disjoncteurs, câbles, interrupteurs, prises, …) et d’éclairage (projecteurs, ampoules, tubes fluo, …)",Fournitures,AVAB TRANSTECHNIK FRANCE,AFFAIRES CULTURELLES
1536AO,Appel d'offre,"3 586,31 €",ORANGE - SWITCHES - COEUR DE RESEAUX - ,"Equipement de réseau téléphonique (antenne radio, câble, switch, …)",Fournitures,ORANGE CONNECTIVITY AND WORKSPACE SCES - OBIANE,NUMERIQUE
,Pas de procédure,"2 940,00 €",MIGRATION AUTOCOM MOULIN DE LA BI,"Equipement de réseau téléphonique (antenne radio, câble, switch, …)",Fournitures,TELIMA INFOSERVICES,NUMERIQUE
,Pas de procédure,"264,00 €", POSTES TEL. STRUCTURES PETITES ENFANCES,"Equipement de réseau téléphonique (antenne radio, câble, switch, …)",Fournitures,TELIMA INFOSERVICES,NUMERIQUE
,Pas de procédure,"2 005,00 €", Abri Sent. Rangmt matériel stade Ev. Gé,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,LEROY MERLIN,AFFAIRES SCOLAIRES ET PERISCOLAIRES
1324AO,Appel d'offre,"683,48 €","Perceuse, Ebrancheur,/Stade l hayette","Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,GUILLEBERT,PATRIMOINE BATI
,Pas de procédure,"504,00 €",PAIRES DE FILETS DE FOOTBALL STADE E.GE,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,FRANK CHRISTIAN SPORTS,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"1 378,00 €",PAIRE DE BUTS DE FOOTBALL ,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,FRANK CHRISTIAN SPORTS,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"550,00 €",PLAQUES ABRIS BÂCHES ,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,FRANK CHRISTIAN SPORTS,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"966,00 €",BACHE PROTECTION POUR PISTE ATHLETISME,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,DOMINO SARL DOMISPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"414,00 €",Acquisition de poteaux articulés,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,DOMINO SARL DOMISPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"276,00 €",JEUX DE POTEAUX ARTICULES ,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,DOMINO SARL DOMISPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
1404AO,Appel d'offre,"256,14 €",FILET POUR BALLES/Gym Blondeaux,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,TRENOIS SETIN,PATRIMOINE BATI
1310LO,MAPA lourd,"1 591,85 €",REMPLACEMENT BAES / TENNIS COUVERT,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,SAGEX,PATRIMOINE BATI
,Pas de procédure,"1 637,76 €",Acquisition TATAMIS ,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,DECASPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"1 155,96 €",TATAMI DOJO VAR,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,DECASPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"3 338,59 €","PANNEAU DE BASKET, MOUSSE DE PROTECTION","Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,CASAL SPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"1 708,10 €",BUTS DE RUGBY STADE L HAYETTE,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,CASAL SPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"611,55 €",PROTECTION POTEAU DE RUGBY,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,CASAL SPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"145,00 €",PANNEAU AFFICHAGE  SERVICE DES SPORTS,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,CASAL SPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"118,00 €",PROTECTION DE POTEAU BASKET,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,CASAL SPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"447,00 €",COMPRESSEUR COMPLET,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,CASAL SPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"949,84 €",SYSTEME RELEVAGE FILETS STADE E.GERARD,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,CASAL SPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"230,57 €",PANNEAU D'AFFICHAGE,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,CASAL SPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"1 160,90 €","BANCS,CORBEILLES  STADE EG","Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,CASAL SPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"213,20 €",DALLES PROTECTION STADE EG,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,CASAL SPORT,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"895,20 €",POUTRE GYMNASE LALLIER,"Equipement de sport (aire de jeux, but de foot, panier de basket, …)",Fournitures,GYMNOVA,AFFAIRES SCOLAIRES ET PERISCOLAIRES
5388,Pas de procédure,"4 620,00 €",Instal portail vantaux/Côté Rue 11/11,"Equipement de surveillance des bâtiments (caméras, alarmes, portiques de sécurité, …)
hors bâtiment neuf",Fournitures,B S A,PATRIMOINE BATI
,Pas de procédure,"4 488,00 €",Inst portail vantaux/Côté Rue G.Péri,"Equipement de surveillance des bâtiments (caméras, alarmes, portiques de sécurité, …)
hors bâtiment neuf",Fournitures,B S A,PATRIMOINE BATI
,Pas de procédure,"7 286,13 €",Trvx F et P longrines G.Péri-11/11,"Equipement de surveillance des bâtiments (caméras, alarmes, portiques de sécurité, …)
hors bâtiment neuf",Fournitures,B S A,PATRIMOINE BATI
,Pas de procédure,"6 679,20 €",Inst portail vantaux/Côté Rue G.Péri,"Equipement de surveillance des bâtiments (caméras, alarmes, portiques de sécurité, …)
hors bâtiment neuf",Fournitures,B S A,PATRIMOINE BATI
5388,Pas de procédure,"6 877,20 €",Instal portail vantaux/Côté Rue 11/11,"Equipement de surveillance des bâtiments (caméras, alarmes, portiques de sécurité, …)
hors bâtiment neuf",Fournitures,B S A,PATRIMOINE BATI
1432AO,Appel d'offre,"1 180,80 €",batterie secour/Centre,"Equipement de surveillance des bâtiments (caméras, alarmes, portiques de sécurité, …)
hors bâtiment neuf",Fournitures,FERMETURES MORATIN,PATRIMOINE BATI
1238AO,Appel d'offre,"467,88 €",Cde téléphone pour Mme ROBERT ,"Equipement de téléphonie (téléphone mobile, téléphone fixe, fax, …) et accessoires smartphone ",Fournitures,ORANGE FRANCE TELECOM,SERVICE ACHATS MARCHES PUBLICS
,Pas de procédure,"731,88 €",Cde téléphone Mr Le Maire ,"Equipement de téléphonie (téléphone mobile, téléphone fixe, fax, …) et accessoires smartphone ",Fournitures,ORANGE,SERVICE ACHATS MARCHES PUBLICS
1536AO,Appel d'offre,"347,88 €",Cde Téléphone Mr BELIN SPORT ,"Equipement de téléphonie (téléphone mobile, téléphone fixe, fax, …) et accessoires smartphone ",Fournitures,ORANGE,SERVICE ACHATS MARCHES PUBLICS
1536AO,Appel d'offre,"347,88 €",Cde téléphone Mme HUGOT ESPACE PUBLIC ,"Equipement de téléphonie (téléphone mobile, téléphone fixe, fax, …) et accessoires smartphone ",Fournitures,ORANGE,SERVICE ACHATS MARCHES PUBLICS
1536AO,Appel d'offre,"275,88 €",Commande Iphone 5s pour Mr PINON ,"Equipement de téléphonie (téléphone mobile, téléphone fixe, fax, …) et accessoires smartphone ",Fournitures,ORANGE,SERVICE ACHATS MARCHES PUBLICS
1536AO,Appel d'offre,"275,88 €",Cde téléphone Mme Levavasseur ,"Equipement de téléphonie (téléphone mobile, téléphone fixe, fax, …) et accessoires smartphone ",Fournitures,ORANGE,SERVICE ACHATS MARCHES PUBLICS
1536AO,Appel d'offre,"275,88 €",Cde téléphone pour Mr KHINACHE informat,"Equipement de téléphonie (téléphone mobile, téléphone fixe, fax, …) et accessoires smartphone ",Fournitures,ORANGE,SERVICE ACHATS MARCHES PUBLICS
1536AO,Appel d'offre,"275,88 €",Cde Iphone 5s pour Mr Mouhoubi Nessim ,"Equipement de téléphonie (téléphone mobile, téléphone fixe, fax, …) et accessoires smartphone ",Fournitures,ORANGE,SERVICE ACHATS MARCHES PUBLICS
,Pas de procédure,"1 446,00 €", POSTES TEL. SERVICES MAIRIE,"Equipement de téléphonie (téléphone mobile, téléphone fixe, fax, …) et accessoires smartphone ",Fournitures,TELIMA INFOSERVICES,NUMERIQUE
,Pas de procédure,"4 704,00 €",REALISATION SOL SOUPLE JEUX JARDIN PARI,"Equipement et fournitures de loisirs (aquarium, confettis, …)",Fournitures,EUROFIB,PATRIMOINE BATI
,Pas de procédure,"2 104,16 €",Fourniture pose pompe/Bassin PT ROB,"Equipement mécanique pour espaces verts (motoculteur, tondeuse, tronçonneuse, taille haie, faucheuse, …)",Fournitures,E G M,PATRIMOINE BATI
,Pas de procédure,"348,38 €",fourniture et pose tube /Pt Robinson,"Equipement mécanique pour espaces verts (motoculteur, tondeuse, tronçonneuse, taille haie, faucheuse, …)",Fournitures,E G M,PATRIMOINE BATI
,Pas de procédure,"576,00 €",Matériel pour tracteur,"Equipement mécanique pour espaces verts (motoculteur, tondeuse, tronçonneuse, taille haie, faucheuse, …)",Fournitures,CROSNIER CEPME,PATRIMOINE BATI
,Pas de procédure,"1 776,00 €",ACQUISITION 4 DESHERBEURS THERMIQUE,"Equipement mécanique pour espaces verts (motoculteur, tondeuse, tronçonneuse, taille haie, faucheuse, …)",Fournitures,CROSNIER CEPME,PATRIMOINE BATI
1324AO,Appel d'offre,"221,45 €",ACQ. DESHERBEUR ET SACLOIR EQUIP.INTERV.,"Equipement mécanique pour espaces verts (motoculteur, tondeuse, tronçonneuse, taille haie, faucheuse, …)",Fournitures,GUILLEBERT,ESPACE PUBLIC
,Pas de procédure,"61,99 €",TRICYCLE LALLIER 1,"Equipements urbains (bans, poubelles, jardinières, vasques, abris, support vélos, barrière de ville, plaque de rue, …)",Fournitures,CIPA,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"457,99 €",TRICYCLE LALLIER 1,"Equipements urbains (bans, poubelles, jardinières, vasques, abris, support vélos, barrière de ville, plaque de rue, …)",Fournitures,CIPA,AFFAIRES SCOLAIRES ET PERISCOLAIRES
,Pas de procédure,"3 996,00 €",Séparateur signalisation chantier/VOIRIE,"Equipements urbains (bans, poubelles, jardinières, vasques, abris, support vélos, barrière de ville, plaque de rue, …)",Fournitures,LVT CHIMIE,ESPACE PUBLIC
,Pas de procédure,"3 480,00 €",ACQ FEUX TRICOLORE CHANTIER/VOIRIE,"Equipements urbains (bans, poubelles, jardinières, vasques, abris, support vélos, barrière de ville, plaque de rue, …)",Fournitures,LVT CHIMIE,ESPACE PUBLIC
,Pas de procédure,"1 082,40 €",ACQ BAT PR FEUX TRICO/VOIRIE,"Equipements urbains (bans, poubelles, jardinières, vasques, abris, support vélos, barrière de ville, plaque de rue, …)",Fournitures,LVT CHIMIE,ESPACE PUBLIC
,Pas de procédure,"648,00 €",ACQ JARDINIERES/ESPACES VERTS,"Equipements urbains (bans, poubelles, jardinières, vasques, abris, support vélos, barrière de ville, plaque de rue, …)",Fournitures,ATECH,PATRIMOINE BATI
,Pas de procédure,"2 040,00 €",Maîtrise oeuvre création EPMR/E.Centre,"Etudes et diagnostics techniques (MOE, BET, …)",Service,RENOPLAN CONSEIL,PATRIMOINE BATI
,Pas de procédure,"2 040,00 €",Maîtrise ouvrage création EPMR/E.JP Mat,"Etudes et diagnostics techniques (MOE, BET, …)",Service,RENOPLAN CONSEIL,PATRIMOINE BATI
,Pas de procédure,"1 271,60 €",Maitrise ouvrage EPMR/Ecole JP Mater,"Etudes et diagnostics techniques (MOE, BET, …)",Service,RENOPLAN CONSEIL,PATRIMOINE BATI
39020,Pas de procédure,"4 739,02 €",Maitrise ouvrage ascenseur/Ecole Centre,"Etudes et diagnostics techniques (MOE, BET, …)",Service,RENOPLAN CONSEIL,PATRIMOINE BATI
,Pas de procédure,"576,00 €",Diagnostic amiante/Garennes,"Etudes et diagnostics techniques (MOE, BET, …)",Service,BATEXPERT,PATRIMOINE BATI
,Pas de procédure,"1 872,00 €",Mesures empoussièrement /Ecole Garennes,"Etudes et diagnostics techniques (MOE, BET, …)",Service,BATEXPERT,PATRIMOINE BATI
,Pas de procédure,"3 468,00 €",Etude géotechnique ascenseur/E.Centre,"Etudes et diagnostics techniques (MOE, BET, …)",Service,GEOEXPERTS,PATRIMOINE BATI
,Pas de procédure,"6 480,00 €",Diag étanchéité /Gym Lallier,"Etudes et diagnostics techniques (MOE, BET, …)",Service,STE EXPERTISES ET DE CONSEILS EN COUVERTURE,PATRIMOINE BATI
8567,Pas de procédure,"3 600,00 €",Maîtrise d'oeuvre étanchéité-assainisse,"Etudes et diagnostics techniques (MOE, BET, …)",Service,STE EXPERTISES ET DE CONSEILS EN COUVERTURE,PATRIMOINE BATI
,Pas de procédure,"3 360,00 €","AMO, mission suivi chantier trvx VAR Mat","Etudes et diagnostics techniques (MOE, BET, …)",Service,ETECH,PATRIMOINE BATI
003916,Pas de procédure,"3 996,00 €",Diagnostic phytosanitaire,"Etudes et diagnostics techniques (MOE, BET, …)",Service,SILVAVENIR,URBANISME ET HABITAT
,Pas de procédure,"480,00 €",Avis technique sur façade RDC/E.Centre,"Etudes et diagnostics techniques (MOE, BET, …)",Service,ETECH,PATRIMOINE BATI
,Pas de procédure,"480,00 €",Avis technqiue solidité cheminée/JP,"Etudes et diagnostics techniques (MOE, BET, …)",Service,ETECH,PATRIMOINE BATI
1424LE,MAPA léger,"7 044,00 €",Etude pr la révision générale du P L U,"Etudes et diagnostics techniques (MOE, BET, …)",Service,ESPACE VILLE,URBANISME ET HABITAT
,Pas de procédure,"1 440,00 €",Diagnostic amiante avant travaux/Gym JP,"Etudes et diagnostics techniques (MOE, BET, …)",Service,SOCOTEC,PATRIMOINE BATI
CA071,Pas de procédure,"8 400,00 €",Maîtrise oeuvre Réfection toiture/Gym JP,"Etudes et diagnostics techniques (MOE, BET, …)",Service,SOLIDE,PATRIMOINE BATI
